"source_repository","source_package","relationship","target_package","constraint"
"clangarm64","mingw-w64-clang-aarch64-qt5-webglplugin-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-websockets-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt5-websockets","optional-depends-on","mingw-w64-clang-aarch64-qt5-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt5-websockets","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base",""
"clangarm64","mingw-w64-clang-aarch64-qt5-websockets-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt5-websockets-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-websockets",""
"clangarm64","mingw-w64-clang-aarch64-qt5-webview","runtime-depends-on","mingw-w64-clang-aarch64-qt5-webchannel",""
"clangarm64","mingw-w64-clang-aarch64-qt5-webview-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-webchannel-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt5-webview-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-webview",""
"clangarm64","mingw-w64-clang-aarch64-qt5-winextras","optional-depends-on","mingw-w64-clang-aarch64-qt5-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt5-winextras","optional-depends-on","mingw-w64-clang-aarch64-qt5-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt5-winextras","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base",""
"clangarm64","mingw-w64-clang-aarch64-qt5-winextras-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt5-winextras-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-winextras",""
"clangarm64","mingw-w64-clang-aarch64-qt5-xmlpatterns","optional-depends-on","mingw-w64-clang-aarch64-qt5-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt5-xmlpatterns","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base",""
"clangarm64","mingw-w64-clang-aarch64-qt5-xmlpatterns-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt5-xmlpatterns-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt5-xmlpatterns",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d","optional-depends-on","mingw-w64-clang-aarch64-assimp",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat","optional-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat","runtime-depends-on","mingw-w64-clang-aarch64-icu",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-5compat",""
"clangarm64","mingw-w64-clang-aarch64-qt6-5compat-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-activeqt","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-activeqt","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-activeqt-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-activeqt",""
"clangarm64","mingw-w64-clang-aarch64-qt6-activeqt-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","optional-depends-on","mingw-w64-clang-aarch64-libmariadbclient",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-dbus",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-double-conversion",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-freetype",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-glib2",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-harfbuzz",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-icu",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-libb2",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-libjpeg-turbo",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-libpng",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-md4c",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-openssl",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-pcre2",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-sqlite3",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-vulkan-headers",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-vulkan-loader",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-zlib",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base","runtime-depends-on","mingw-w64-clang-aarch64-zstd",""
"clangarm64","mingw-w64-clang-aarch64-qt6-base-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-charts","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-charts","optional-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-charts","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-charts-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-charts-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-charts",""
"clangarm64","mingw-w64-clang-aarch64-qt6-connectivity","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-connectivity","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-connectivity-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-connectivity-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-connectivity",""
"clangarm64","mingw-w64-clang-aarch64-qt6-datavis3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-datavis3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-datavis3d","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-datavis3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-datavis3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-datavis3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative","optional-depends-on","mingw-w64-clang-aarch64-qt6-languageserver",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative","optional-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative","optional-depends-on","mingw-w64-clang-aarch64-qt6-svg",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-declarative-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-graphs","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-graphs","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-graphs","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-graphs-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-graphs-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-graphs",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","runtime-depends-on","mingw-w64-clang-aarch64-abseil-cpp",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","runtime-depends-on","mingw-w64-clang-aarch64-grpc",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","runtime-depends-on","mingw-w64-clang-aarch64-libwinpthread",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","runtime-depends-on","mingw-w64-clang-aarch64-protobuf",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-grpc-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-grpc",""
"clangarm64","mingw-w64-clang-aarch64-qt6-httpserver","runtime-depends-on","mingw-w64-clang-aarch64-qt6-websockets",""
"clangarm64","mingw-w64-clang-aarch64-qt6-httpserver-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-httpserver",""
"clangarm64","mingw-w64-clang-aarch64-qt6-httpserver-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-websockets-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats","runtime-depends-on","mingw-w64-clang-aarch64-jasper",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats","runtime-depends-on","mingw-w64-clang-aarch64-libmng",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats","runtime-depends-on","mingw-w64-clang-aarch64-libwebp",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-imageformats-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-imageformats",""
"clangarm64","mingw-w64-clang-aarch64-qt6-languageserver","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location","optional-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location","runtime-depends-on","mingw-w64-clang-aarch64-qt6-positioning",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-location",""
"clangarm64","mingw-w64-clang-aarch64-qt6-location-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-positioning-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-lottie","runtime-depends-on","mingw-w64-clang-aarch64-cc-libs",""
"clangarm64","mingw-w64-clang-aarch64-qt6-lottie","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-lottie","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-lottie-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-lottie-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-lottie",""
"clangarm64","mingw-w64-clang-aarch64-qt6-mqtt","runtime-depends-on","mingw-w64-clang-aarch64-cc-libs",""
"clangarm64","mingw-w64-clang-aarch64-qt6-mqtt","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-mqtt-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-mqtt-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-mqtt",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","optional-depends-on","mingw-w64-clang-aarch64-qt6-multimedia-wmf",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","optional-depends-on","mingw-w64-clang-aarch64-qt6-quick3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia-ffmpeg",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-ffmpeg","runtime-depends-on","mingw-w64-clang-aarch64-ffmpeg",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-ffmpeg","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-multimedia-wmf","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-networkauth","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-networkauth-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-networkauth-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-networkauth",""
"clangarm64","mingw-w64-clang-aarch64-qt6-pdf","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-pdf","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-pdf-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-pdf-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-pdf-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-pdf",""
"clangarm64","mingw-w64-clang-aarch64-qt6-positioning","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-positioning","optional-depends-on","mingw-w64-clang-aarch64-qt6-serialport",""
"clangarm64","mingw-w64-clang-aarch64-qt6-positioning","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-positioning-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-positioning-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-positioning",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d","optional-depends-on","mingw-w64-clang-aarch64-assimp",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d","optional-depends-on","mingw-w64-clang-aarch64-openxr-sdk",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d","optional-depends-on","mingw-w64-clang-aarch64-qt6-quicktimeline",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3d-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3dphysics","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3dphysics","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3dphysics-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3d-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3dphysics-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3dphysics",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quick3dphysics-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quickeffectmaker","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quickeffectmaker","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quick3d",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quickeffectmaker","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quickeffectmaker-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quickeffectmaker-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quickeffectmaker",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quicktimeline","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quicktimeline-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-quicktimeline-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-quicktimeline",""
"clangarm64","mingw-w64-clang-aarch64-qt6-remoteobjects","optional-depends-on","mingw-w64-clang-aarch64-qt6-connectivity",""
"clangarm64","mingw-w64-clang-aarch64-qt6-remoteobjects","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-remoteobjects","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-remoteobjects-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-remoteobjects-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-remoteobjects",""
"clangarm64","mingw-w64-clang-aarch64-qt6-scxml","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-scxml","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-scxml-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-scxml-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-scxml",""
"clangarm64","mingw-w64-clang-aarch64-qt6-sensors","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-sensors","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-sensors-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-sensors-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-sensors",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialbus","runtime-depends-on","mingw-w64-clang-aarch64-qt6-serialport",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialbus-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-serialbus",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialbus-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-serialport-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialport","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialport-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-serialport-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-serialport",""
"clangarm64","mingw-w64-clang-aarch64-qt6-shadertools","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-shadertools-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-shadertools-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-shadertools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech-debug","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-multimedia-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-speech-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-speech",""
"clangarm64","mingw-w64-clang-aarch64-qt6-static","optional-depends-on","mingw-w64-clang-aarch64-clang-libs",""
"clangarm64","mingw-w64-clang-aarch64-qt6-static","runtime-depends-on","mingw-w64-clang-aarch64-vulkan-loader",""
"clangarm64","mingw-w64-clang-aarch64-qt6-svg","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-svg-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-svg-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-svg",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools","optional-depends-on","mingw-w64-clang-aarch64-qt6-activeqt",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools","runtime-depends-on","mingw-w64-clang-aarch64-cc-libs",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools","runtime-depends-on","mingw-w64-clang-aarch64-zstd",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-tools-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-tools",""
"clangarm64","mingw-w64-clang-aarch64-qt6-translations","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard","optional-depends-on","mingw-w64-clang-aarch64-qt6-multimedia",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard","runtime-depends-on","mingw-w64-clang-aarch64-qt6-svg",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-svg-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-virtualkeyboard-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-virtualkeyboard",""
"clangarm64","mingw-w64-clang-aarch64-qt6-webchannel","optional-depends-on","mingw-w64-clang-aarch64-qt6-websockets",""
"clangarm64","mingw-w64-clang-aarch64-qt6-webchannel","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-webchannel-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-declarative-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-webchannel-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-webchannel",""
"clangarm64","mingw-w64-clang-aarch64-qt6-websockets","optional-depends-on","mingw-w64-clang-aarch64-qt6-declarative",""
"clangarm64","mingw-w64-clang-aarch64-qt6-websockets","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base",""
"clangarm64","mingw-w64-clang-aarch64-qt6-websockets-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-base-debug",""
"clangarm64","mingw-w64-clang-aarch64-qt6-websockets-debug","runtime-depends-on","mingw-w64-clang-aarch64-qt6-websockets",""
