"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"mingw32","mingw-w64-i686-libffi","3.7.1-1","False","","any","mingw-package","A portable, high level programming interface to various calling conventions (mingw-w64)","","spdx:MIT","https://sourceware.org/libffi","","","","","","53.14 KiB","170.05 KiB","Sat Jul 11 01:42:29 2026"
"mingw32","mingw-w64-i686-libgnurx","2.5.1-3","False","","any","mingw-package","libgnurx (mingw-w64)","","LGPL","https://mingw.sourceforge.io/","","","","","","48.53 KiB","229.23 KiB","Wed Sep 27 03:16:17 2023"
"mingw32","mingw-w64-i686-libiconv","1.19-1","False","","any","mingw-package","Character encoding conversion library (mingw-w64)","","spdx:LGPL-2.1-or-later;documentation:spdx:GPL-3.0-or-later","https://www.gnu.org/software/libiconv/","","","","","","731.86 KiB","2491.88 KiB","Sat Mar 14 03:45:34 2026"
"mingw32","mingw-w64-i686-libidn2","2.3.8-4","False","","any","mingw-package","Implementation of the Stringprep, Punycode and IDNA specifications (mingw-w64)","","spdx:GPL-2.0-or-later;spdx:LGPL-3.0-or-later","https://www.gnu.org/software/libidn/#libidn2","mingw-w64-i686-gettext-runtime;mingw-w64-i686-libiconv;mingw-w64-i686-libunistring","","","","","174.23 KiB","760.78 KiB","Sat Oct  4 11:42:50 2025"
"mingw32","mingw-w64-i686-libjpeg-turbo","3.2.0-1","False","","any","mingw-package","JPEG image codec with accelerated baseline compression and decompression (mingw-w64)","","custom:BSD-like","https://libjpeg-turbo.virtualgl.org/","mingw-w64-i686-cc-libs","","mingw-w64-i686-libjpeg","mingw-w64-i686-libjpeg","mingw-w64-i686-libjpeg","812.07 KiB","7038.41 KiB","Wed Jul  1 06:59:18 2026"
"mingw32","mingw-w64-i686-libltdl","2.6.2-1","False","","any","mingw-package","A system independent dlopen wrapper for GNU libtool (mingw-w64)","","spdx:LGPL-2.0-or-later;WITH;Libtool-exception","https://www.gnu.org/software/libtool","","","","","","64.07 KiB","224.75 KiB","Mon Jul 20 23:20:15 2026"
"mingw32","mingw-w64-i686-libmangle","14.0.0.r248.g7735a1a63-1","False","","any","mingw-package","MinGW-w64 libmangle (mingw-w64)","mingw-w64-i686-toolchain","spdx:MIT","https://www.mingw-w64.org/","","","mingw-w64-i686-libmangle-git=14.0.0.r248.g7735a1a63","mingw-w64-i686-libmangle-git","mingw-w64-i686-libmangle-git","23.45 KiB","54.94 KiB","Mon Aug  3 10:22:51 2026"
"mingw32","mingw-w64-i686-libogg","1.3.6-1","False","","any","mingw-package","Ogg bitstream and framing library (mingw-w64)","","spdx:BSD-3-Clause","https://xiph.org/","","","","","","211.70 KiB","550.86 KiB","Tue Jul 15 02:18:15 2025"
"mingw32","mingw-w64-i686-libpng","1.6.58-1","False","","any","mingw-package","A collection of routines used to create PNG format graphics (mingw-w64)","","custom","http://www.libpng.org/pub/png/libpng.html","mingw-w64-i686-cc-libs;mingw-w64-i686-zlib","","","","","403.84 KiB","2657.86 KiB","Fri Apr 17 09:33:43 2026"
"mingw32","mingw-w64-i686-libpsl","0.21.5-3","False","","any","mingw-package","Public Suffix List library (mingw-w64)","","spdx:MIT","https://rockdaboot.github.io/libpsl/","mingw-w64-i686-libiconv;mingw-w64-i686-libidn2;mingw-w64-i686-libunistring;mingw-w64-i686-gettext-runtime","","","","","97.78 KiB","282.42 KiB","Thu Nov 28 12:59:34 2024"
"mingw32","mingw-w64-i686-libsndfile","1.2.2-1","False","","any","mingw-package","A C library for reading and writing files containing sampled sound (mingw-w64)","","spdx:LGPL-2.1-or-later","https://libsndfile.github.io/libsndfile/","mingw-w64-i686-flac;mingw-w64-i686-lame;mingw-w64-i686-libogg;mingw-w64-i686-libvorbis;mingw-w64-i686-mpg123;mingw-w64-i686-opus","","","","","530.67 KiB","2660.09 KiB","Tue Aug 22 10:12:56 2023"
"mingw32","mingw-w64-i686-libssh2","1.11.1-2","False","","any","mingw-package","A library implementing the SSH2 protocol as defined by Internet Drafts (mingw-w64)","","spdx:BSD-3-Clause","https://libssh2.org/","mingw-w64-i686-openssl;mingw-w64-i686-zlib","","mingw-w64-i686-libssh2","mingw-w64-i686-libssh2-wincng","","313.22 KiB","996.82 KiB","Thu Jan 29 06:59:25 2026"
"mingw32","mingw-w64-i686-libssh2-wincng","1.11.1-2","False","","any","mingw-package","A library implementing the SSH2 protocol as defined by Internet Drafts (mingw-w64)","","spdx:BSD-3-Clause","https://libssh2.org/","mingw-w64-i686-zlib","","mingw-w64-i686-libssh2","mingw-w64-i686-libssh2","","293.97 KiB","901.74 KiB","Thu Jan 29 06:59:25 2026"
"mingw32","mingw-w64-i686-libsystre","1.0.2-2","False","","any","mingw-package","Wrapper library around TRE that provides POSIX API (mingw-w64)","","spdx:BSD-2-Clause","https://github.com/msys2/MINGW-packages/tree/master/mingw-w64-libsystre","mingw-w64-i686-libtre","","mingw-w64-i686-libgnurx","mingw-w64-i686-libgnurx","mingw-w64-i686-libgnurx","10.35 KiB","30.40 KiB","Sat Oct  4 10:43:23 2025"
"mingw32","mingw-w64-i686-libtasn1","4.21.0-1","False","","any","mingw-package","A library for Abstract Syntax Notation One (ASN.1) and Distinguish Encoding Rules (DER) manipulation (mingw-w64)","","GPL3,;LGPL","https://www.gnu.org/software/libtasn1/","mingw-w64-i686-cc-libs","","","","","203.49 KiB","645.38 KiB","Sun Jan 11 08:49:50 2026"
"mingw32","mingw-w64-i686-libtiff","4.7.2-1","False","","any","mingw-package","Library for manipulation of TIFF images (mingw-w64)","","spdx:MIT","https://libtiff.gitlab.io/libtiff/","mingw-w64-i686-cc-libs;mingw-w64-i686-jbigkit;mingw-w64-i686-lerc;mingw-w64-i686-libjpeg-turbo;mingw-w64-i686-libdeflate;mingw-w64-i686-libwebp;mingw-w64-i686-xz;mingw-w64-i686-zlib;mingw-w64-i686-zstd","","","","","746.11 KiB","3454.41 KiB","Fri Jul  3 07:56:17 2026"
"mingw32","mingw-w64-i686-libtiff-docs","4.7.2-1","False","","any","mingw-package","Library for manipulation of TIFF images (mingw-w64) (documentation)","","spdx:MIT","https://libtiff.gitlab.io/libtiff/","","","","","","724.79 KiB","5165.12 KiB","Fri Jul  3 07:56:17 2026"
"mingw32","mingw-w64-i686-libtool","2.6.2-1","False","","any","mingw-package","A generic library support script (mingw-w64)","","spdx:LGPL-2.0-or-later;WITH;Libtool-exception","https://www.gnu.org/software/libtool","mingw-w64-i686-libltdl=2.6.2;bash","","","","","415.72 KiB","2358.81 KiB","Mon Jul 20 23:20:15 2026"
"mingw32","mingw-w64-i686-libtre","0.9.0-2","False","","any","mingw-package","The approximate regex matching library and agrep command line tool (mingw-w64)","","BSD","https://github.com/laurikari/tre","mingw-w64-i686-gettext-runtime","","","","","83.43 KiB","274.12 KiB","Sat Oct  4 09:54:25 2025"
"mingw32","mingw-w64-i686-libunibreak","7.0-1","False","","any","mingw-package","An implementation of the line breaking algorithm as described in Unicode 5.2.0 Standard Annex 14, Revision 24 (mingw-w64)","","spdx:Zlib","https://github.com/adah1972/libunibreak/","","","","","","36.06 KiB","317.90 KiB","Sun Apr 12 08:11:21 2026"
"mingw32","mingw-w64-i686-libunistring","1.4.2-1","False","","any","mingw-package","Library for manipulating Unicode strings and C strings. (mingw-w64)","","spdx:LGPL-3.0-or-later;OR;GPL-3.0-or-later","https://www.gnu.org/software/libunistring","mingw-w64-i686-libiconv","","","","","841.23 KiB","6407.41 KiB","Sun Apr 19 13:45:22 2026"
"mingw32","mingw-w64-i686-libuv","1.52.1-1","False","","any","mingw-package","Cross-platform asynchronous I/O (mingw-w64)","","spdx:MIT","https://libuv.org/","","","","","","231.39 KiB","1173.15 KiB","Mon May 11 14:30:07 2026"
"mingw32","mingw-w64-i686-libva","2.24.1-1","False","","any","mingw-package","Video Acceleration (VA) API (mingw-w64)","","spdx:MIT","https://intel.github.io/libva/","","","","","","251.05 KiB","1322.11 KiB","Sat Jul 11 18:15:50 2026"
"mingw32","mingw-w64-i686-libvorbis","1.3.7-2","False","","any","mingw-package","Vorbis codec library (mingw-w64)","","custom","https://xiph.org/","mingw-w64-i686-libogg;mingw-w64-i686-gcc-libs","","","","","363.74 KiB","2323.71 KiB","Wed Sep 27 03:28:48 2023"
"mingw32","mingw-w64-i686-libwebp","1.6.0-1","False","","any","mingw-package","A library to encode and decode images in WebP format (mingw-w64)","","spdx:BSD-3-Clause","https://developers.google.com/speed/webp/","mingw-w64-i686-giflib;mingw-w64-i686-libjpeg-turbo;mingw-w64-i686-libpng;mingw-w64-i686-libtiff","","mingw-w64-i686-libsharpyuv","","","595.28 KiB","3782.32 KiB","Thu Jul 10 14:07:39 2025"
"mingw32","mingw-w64-i686-libwinpthread","14.0.0.r248.g7735a1a63-1","False","","any","mingw-package","MinGW-w64 winpthreads library (mingw-w64)","mingw-w64-i686-toolchain","spdx:MIT;AND;BSD-3-Clause-Clear","https://www.mingw-w64.org/","","","mingw-w64-i686-libwinpthread-git","mingw-w64-i686-libwinpthread-git","mingw-w64-i686-libwinpthread-git","38.16 KiB","83.24 KiB","Mon Aug  3 10:18:31 2026"
"mingw32","mingw-w64-i686-libxml2","2.15.3-1","False","","any","mingw-package","XML parsing library, version 2 (mingw-w64)","","spdx:MIT","https://gitlab.gnome.org/GNOME/libxml2/-/wikis/home","mingw-w64-i686-libiconv;mingw-w64-i686-zlib","mingw-w64-i686-python","","","","980.15 KiB","5761.59 KiB","Fri Apr 17 09:34:35 2026"
"mingw32","mingw-w64-i686-libxml2-docs","2.15.3-1","False","","any","mingw-package","XML parsing library, version 2 (mingw-w64) (documentation)","","spdx:MIT","https://gitlab.gnome.org/GNOME/libxml2/-/wikis/home","","mingw-w64-i686-python","","","","433.13 KiB","6226.30 KiB","Fri Apr 17 09:34:35 2026"
"mingw32","mingw-w64-i686-libxmp","4.7.2-1","False","","any","mingw-package","Libxmp is a library that renders module files to PCM data. (mingw-w64)","","spdx:MIT","https://xmp.sourceforge.net/","","mingw-w64-i686-unrar","","","","495.80 KiB","2121.67 KiB","Tue Jul 28 03:39:06 2026"
"mingw32","mingw-w64-i686-libxslt","1.1.45-1","False","","any","mingw-package","XML stylesheet transformation library (mingw-w64)","","custom","https://gitlab.gnome.org/GNOME/libxslt/-/wikis/home","mingw-w64-i686-cc-libs;mingw-w64-i686-libxml2","","","","","364.22 KiB","1836.25 KiB","Sun Nov 30 09:07:45 2025"
"mingw32","mingw-w64-i686-libyaml","0.2.5-2","False","","any","mingw-package","YAML 1.1 library (mingw-w64)","","MIT","https://yaml.org/","","","","","","87.33 KiB","377.72 KiB","Sun Dec 17 11:26:49 2023"
"mingw32","mingw-w64-i686-lz4","1.10.0-1","False","","any","mingw-package","Very fast lossless compression algorithm (mingw-w64)","","BSD;GPL2","https://lz4.github.io/lz4/","","","","","","171.74 KiB","1690.08 KiB","Mon Jul 22 19:08:12 2024"
"mingw32","mingw-w64-i686-make","4.4.1-5","False","","any","mingw-package","GNU make utility to maintain groups of programs (mingw-w64)","mingw-w64-i686-toolchain","spdx:GPL-3.0-or-later","https://www.gnu.org/software/make","mingw-w64-i686-gettext-runtime","","","","","126.71 KiB","340.18 KiB","Mon Jun 15 09:17:32 2026"
"mingw32","mingw-w64-i686-meson","1.11.2-1","False","","any","mingw-package","High-productivity build system (mingw-w64)","","spdx:Apache-2.0","https://mesonbuild.com/","mingw-w64-i686-python;mingw-w64-i686-ninja;mingw-w64-i686-pkgconf","mingw-w64-i686-ccache","","","","2.37 MiB","15.81 MiB","Mon Jul 13 17:01:11 2026"
"mingw32","mingw-w64-i686-minizip","1.3.2-2","False","","any","mingw-package","Mini zip and unzip based on zlib (mingw-w64)","","spdx:Zlib","https://www.zlib.net/","mingw-w64-i686-zlib;mingw-w64-i686-bzip2","","mingw-w64-i686-minizip-git","mingw-w64-i686-minizip-git","mingw-w64-i686-minizip-git","98.31 KiB","431.23 KiB","Thu Mar  5 03:07:46 2026"
"mingw32","mingw-w64-i686-mpc","1.4.1-1","False","","any","mingw-package","Multiple precision complex arithmetic library (mingw-w64)","","spdx:LGPL-3.0-or-later","https://www.multiprecision.org","mingw-w64-i686-gmp;mingw-w64-i686-mpfr","","","","","140.76 KiB","576.05 KiB","Fri Apr 17 19:44:22 2026"
"mingw32","mingw-w64-i686-mpdecimal","4.0.1-3","False","","any","mingw-package","Package for correctly-rounded arbitrary precision decimal floating point arithmetic (mingw-w64)","","spdx:BSD-2-Clause","https://www.bytereef.org/mpdecimal/index.html","mingw-w64-i686-cc-libs","","","","","164.54 KiB","987.34 KiB","Sat May  9 07:08:52 2026"
"mingw32","mingw-w64-i686-mpfr","4.2.2-3","False","","any","mingw-package","Multiple-precision floating-point library (mingw-w64)","","spdx:LGPL-3.0-or-later","https://www.mpfr.org","mingw-w64-i686-cc-libs;mingw-w64-i686-gmp","","","","","573.70 KiB","2372.02 KiB","Sat May  9 06:31:38 2026"
"mingw32","mingw-w64-i686-mpg123","1.33.7-1","False","","any","mingw-package","A console based real time MPEG Audio Player for Layer 1, 2 and 3 (mingw-w64)","","spdx:LGPL-2.1-or-later","https://www.mpg123.com/","mingw-w64-i686-cc-libs","mingw-w64-i686-SDL2","","","","589.64 KiB","2795.53 KiB","Tue Aug  4 14:03:33 2026"
"mingw32","mingw-w64-i686-nasm","3.02-1","False","","any","mingw-package","An 80x86 assembler designed for portability and modularity (mingw-w64)","","BSD","https://www.nasm.us","mingw-w64-i686-zlib","","","","","469.42 KiB","2697.72 KiB","Sat Jul  4 07:52:28 2026"
"mingw32","mingw-w64-i686-ncurses","6.6-4","False","","any","mingw-package","System V Release 4.0 curses emulation library (mingw-w64)","","spdx:MIT","https://www.gnu.org/software/ncurses/","mingw-w64-i686-cc-libs;mingw-w64-i686-pcre2;mingw-w64-i686-libsystre","","","","","1573.85 KiB","15477.85 KiB","Fri Apr 10 12:58:21 2026"
"mingw32","mingw-w64-i686-nettle","4.0-1","False","","any","mingw-package","A low-level cryptographic library (mingw-w64)","","spdx:GPL-2.0-or-later;spdx:LGPL-3.0-or-later","https://www.lysator.liu.se/~nisse/nettle","mingw-w64-i686-cc-libs;mingw-w64-i686-gmp","","","","","578.47 KiB","2791.41 KiB","Mon Jul  6 02:09:31 2026"
"mingw32","mingw-w64-i686-nghttp2","1.70.0-1","False","","any","mingw-package","Framing layer of HTTP/2 is implemented as a reusable C library (mingw-w64)","","spdx:MIT","https://nghttp2.org/","","","","","","209.53 KiB","969.17 KiB","Thu Jul 30 02:04:09 2026"
"mingw32","mingw-w64-i686-nghttp3","1.18.0-1","False","","any","mingw-package","HTTP/3 library written in C (mingw-w64)","","spdx:MIT","https://nghttp2.org/nghttp3/","","","","","","151.59 KiB","713.34 KiB","Tue Jul 28 06:21:10 2026"
"mingw32","mingw-w64-i686-ngtcp2","1.25.0-1","False","","any","mingw-package","An effort to implement IETF QUIC protocol (mingw-w64)","","spdx:MIT","https://nghttp2.org/ngtcp2/","mingw-w64-i686-gnutls;mingw-w64-i686-openssl","","","","","343.93 KiB","1838.03 KiB","Tue Jul 28 09:13:52 2026"
"mingw32","mingw-w64-i686-ninja","1.13.2-1","False","","any","mingw-package","Ninja is a small build system with a focus on speed (mingw-w64)","","spdx:Apache-2.0","https://ninja-build.org","mingw-w64-i686-cc-libs","","","","","199.60 KiB","442.40 KiB","Fri Nov 21 09:04:59 2025"
"mingw32","mingw-w64-i686-nsis","3.12-1","False","","any","mingw-package","Windows installer development tool (mingw-w64)","","spdx:Zlib","https://nsis.sourceforge.io/","","","","","","1812.20 KiB","10761.86 KiB","Mon Apr 20 01:15:29 2026"
"mingw32","mingw-w64-i686-ntldd","r19.7fb9365-4","False","","any","mingw-package","Tracks dependencides in Windows PE binaries (mingw-w64)","","spdx:GPL-3.0-or-later","https://github.com/LRN/ntldd","","","mingw-w64-i686-ntldd-git","mingw-w64-i686-ntldd-git","mingw-w64-i686-ntldd-git","36.04 KiB","82.87 KiB","Mon Sep 23 11:15:53 2024"
"mingw32","mingw-w64-i686-openssl","3.6.3-1","False","","any","mingw-package","The Open Source toolkit for Secure Sockets Layer and Transport Layer Security (mingw-w64)","","spdx:Apache-2.0","https://openssl-library.org","","mingw-w64-i686-ca-certificates","","","","7.86 MiB","57.09 MiB","Tue Jun  9 20:06:46 2026"
"mingw32","mingw-w64-i686-opus","1.6.1-1","False","","any","mingw-package","Codec designed for interactive speech and audio transmission over the Internet (mingw-w64)","","spdx:BSD-3-Clause","https://www.opus-codec.org/","","","","","","333.41 KiB","1435.49 KiB","Fri Jan 16 05:07:23 2026"
"mingw32","mingw-w64-i686-opus-docs","1.6.1-1","False","","any","mingw-package","Codec designed for interactive speech and audio transmission over the Internet (mingw-w64) (documentation)","","spdx:BSD-3-Clause","https://www.opus-codec.org/","","","","","","156.09 KiB","1483.45 KiB","Fri Jan 16 05:07:23 2026"
"mingw32","mingw-w64-i686-opusfile","0.12-4","False","","any","mingw-package","Library for opening, seeking, and decoding .opus files (mingw-w64)","","BSD","https://www.opus-codec.org/","mingw-w64-i686-libogg;mingw-w64-i686-openssl;mingw-w64-i686-opus","","","","","102.09 KiB","412.30 KiB","Thu Jan 29 07:03:38 2026"
"mingw32","mingw-w64-i686-p11-kit","0.26.4-2","False","","any","mingw-package","Library to work with PKCS#11 modules (mingw-w64)","","spdx:BSD-3-Clause","https://p11-glue.freedesktop.org/p11-kit.html","mingw-w64-i686-libtasn1;mingw-w64-i686-libffi;mingw-w64-i686-gettext-runtime","","","","","638.49 KiB","4058.31 KiB","Sun Aug  2 06:36:12 2026"
"mingw32","mingw-w64-i686-pcre2","10.47-1","False","","any","mingw-package","A library that implements Perl 5-style regular expressions (mingw-w64)","","spdx:BSD-3-Clause","https://pcre.org/","mingw-w64-i686-bzip2;mingw-w64-i686-wineditline;mingw-w64-i686-zlib","","","","","1390.89 KiB","7285.63 KiB","Wed Oct 22 11:37:32 2025"
"mingw32","mingw-w64-i686-pkg-config","0.29.2-6","False","","any","mingw-package","A system for managing library compile/link flags (mingw-w64)","","spdx:GPL-2.0-or-later","https://www.freedesktop.org/wiki/Software/pkg-config/","mingw-w64-i686-libwinpthread","","","","","267.71 KiB","746.85 KiB","Thu Sep 28 15:38:58 2023"
"mingw32","mingw-w64-i686-pkgconf","1~3.0.5-1","False","","any","mingw-package","pkg-config compatible utility which does not depend on glib","mingw-w64-i686-toolchain","spdx:ISC","https://github.com/pkgconf/pkgconf","","","mingw-w64-i686-pkg-config","mingw-w64-i686-pkg-config","mingw-w64-i686-pkg-config","162.71 KiB","960.44 KiB","Sun Aug  2 03:28:23 2026"
"mingw32","mingw-w64-i686-portaudio","1~19.7.0-7","False","","any","mingw-package","A free, cross-platform, open source, audio I/O library (mingw-w64)","","custom","https://www.portaudio.com/","mingw-w64-i686-cc-libs","","","","","239.23 KiB","1419.83 KiB","Sun Aug  2 08:14:18 2026"
"mingw32","mingw-w64-i686-python","3.14.6-2","False","","any","mingw-package","A high-level scripting language (mingw-w64)","","spdx:PSF-2.0","https://www.python.org/","mingw-w64-i686-cc-libs;mingw-w64-i686-expat;mingw-w64-i686-bzip2;mingw-w64-i686-libffi;mingw-w64-i686-mpdecimal;mingw-w64-i686-ncurses;mingw-w64-i686-openssl;mingw-w64-i686-sqlite3;mingw-w64-i686-tcl;mingw-w64-i686-tk;mingw-w64-i686-zlib;mingw-w64-i686-libb2;mingw-w64-i686-xz;mingw-w64-i686-tzdata","","mingw-w64-i686-python3;mingw-w64-i686-python3.14","mingw-w64-i686-python3;mingw-w64-i686-python3.14;mingw-w64-i686-python2<2.7.16-7","mingw-w64-i686-python3;mingw-w64-i686-python3.14","26.33 MiB","213.04 MiB","Fri Jul 31 03:54:09 2026"
"mingw32","mingw-w64-i686-python-appdirs","1.4.4-8","False","","any","mingw-package","A small Python module for determining appropriate platform-specific dirs, e.g. a ""user data dir"" (mingw-w64)","","spdx:MIT","https://github.com/ActiveState/appdirs","mingw-w64-i686-python","","","","","17.08 KiB","90.96 KiB","Mon Jan 26 06:17:25 2026"
"mingw32","mingw-w64-i686-python-argcomplete","3.7.0-1","False","","any","mingw-package","Easy, extensible command line tab completion of arguments for your Python script (mingw-w64)","","spdx:Apache-2.0","https://kislyuk.github.io/argcomplete/","mingw-w64-i686-python","","","","","112.45 KiB","522.10 KiB","Sat Jul  4 05:32:45 2026"
"mingw32","mingw-w64-i686-python-babel","2.18.0-1","False","","any","mingw-package","Internationalization utilities (mingw-w64)","","spdx:BSD-3-Clause","https://babel.pocoo.org/","mingw-w64-i686-python","","","","","6.59 MiB","30.71 MiB","Fri Jun 26 05:16:22 2026"
"mingw32","mingw-w64-i686-python-build","1.5.0-1","False","","any","mingw-package","A simple, correct Python build frontend (mingw-w64)","","spdx:MIT","https://github.com/pypa/build","mingw-w64-i686-python-packaging;mingw-w64-i686-python-pyproject-hooks","mingw-w64-i686-python-colorama","","","","96.66 KiB","363.50 KiB","Mon Jun 22 14:13:53 2026"
"mingw32","mingw-w64-i686-python-cachetools","7.1.4-1","False","","any","mingw-package","Extensible memoizing collections and decorators (mingw-w64)","","spdx:MIT","https://github.com/tkem/cachetools","mingw-w64-i686-python","","","","","40.28 KiB","235.44 KiB","Tue Jun 23 05:20:12 2026"
"mingw32","mingw-w64-i686-python-calver","2025.10.20-3","False","","any","mingw-package","Setuptools extension for CalVer package versions (mingw-w64)","","spdx:Apache-2.0","https://github.com/di/calver","mingw-w64-i686-python","","","","","10.66 KiB","33.03 KiB","Mon Jan 26 06:24:25 2026"
"mingw32","mingw-w64-i686-python-certifi","2026.7.22-1","False","","any","mingw-package","Python package for providing Mozilla's CA Bundle (mingw-w64)","","spdx:MPL-2.0","https://github.com/certifi/python-certifi","mingw-w64-i686-python","","","","","131.07 KiB","255.04 KiB","Sat Jul 25 03:39:38 2026"
"mingw32","mingw-w64-i686-python-chardet","7.4.3-1","False","","any","mingw-package","Python module for character encoding auto-detection (mingw-w64)","","spdx:0BSD","https://github.com/chardet/chardet","mingw-w64-i686-python","","","","","693.55 KiB","1384.58 KiB","Thu Jun 25 02:23:50 2026"
"mingw32","mingw-w64-i686-python-charset-normalizer","3.4.9-1","False","","any","mingw-package","A library that helps you read text from an unknown charset encoding","","spdx:MIT","https://charset-normalizer.readthedocs.io/","mingw-w64-i686-python","","","","","154.78 KiB","697.65 KiB","Tue Jul  7 23:22:57 2026"
"mingw32","mingw-w64-i686-python-colorama","0.4.6-5","False","","any","mingw-package","Python API for cross-platform colored terminal text (mingw-w64)","","spdx:BSD-3-Clause","https://github.com/tartley/colorama","mingw-w64-i686-python","","","","","49.46 KiB","261.21 KiB","Mon Jan 26 06:59:35 2026"
"mingw32","mingw-w64-i686-python-coverage","7.15.3-1","False","","any","mingw-package","Code coverage measurement for Python (mingw-w64)","","spdx:Apache-2.0","https://coverage.readthedocs.io/","mingw-w64-i686-python","","","","","451.26 KiB","2629.61 KiB","Sun Aug  2 18:34:05 2026"
"mingw32","mingw-w64-i686-python-distlib","0.4.3-1","False","","any","mingw-package","Low-level components of distutils2/packaging (mingw-w64)","","spdx:PSF-2.0","https://github.com/pypa/distlib","mingw-w64-i686-python","","","","","470.04 KiB","1687.79 KiB","Thu Jun 18 09:08:34 2026"
"mingw32","mingw-w64-i686-python-docutils","0.22.4-1","False","","any","mingw-package","Set of tools for processing plaintext docs into formats such as HTML, XML, or LaTeX (mingw-w64)","","Public;Domain;AND;spdx:BSD-2-Clause;AND;ZPL-2.1;AND;GPL-3.0-or-later","https://docutils.sourceforge.io/","mingw-w64-i686-python","","","","","1049.85 KiB","7743.34 KiB","Fri May 22 02:00:55 2026"
"mingw32","mingw-w64-i686-python-execnet","2.1.2-3","False","","any","mingw-package","Rapid multi-Python deployment (mingw-w64)","","spdx:MIT","https://execnet.readthedocs.io/en/latest","mingw-w64-i686-python","","","","","105.89 KiB","561.25 KiB","Mon Jan 26 07:02:14 2026"
"mingw32","mingw-w64-i686-python-fastjsonschema","2.22.0-1","False","","any","mingw-package","Fast JSON schema validator for Python (mingw-w64)","","spdx:BSD-3-Clause","https://github.com/horejsek/python-fastjsonschema","mingw-w64-i686-python","","","","","54.65 KiB","317.96 KiB","Sun Jul 26 21:21:44 2026"
"mingw32","mingw-w64-i686-python-filelock","3.29.4-1","False","","any","mingw-package","A platform independent file lock (mingw-w64)","","spdx:MIT","https://py-filelock.readthedocs.io/","mingw-w64-i686-python","","","","","79.08 KiB","498.12 KiB","Mon Jun 22 14:17:05 2026"
"mingw32","mingw-w64-i686-python-flaky","3.8.1-4","False","","any","mingw-package","Plugin for nose or py.test that automatically reruns flaky tests (mingw-w64)","","spdx:Apache-2.0","https://github.com/box/flaky","mingw-w64-i686-python","","","","","32.45 KiB","165.39 KiB","Mon Jan 26 06:46:31 2026"
"mingw32","mingw-w64-i686-python-flit-core","3.12.0-3","False","","any","mingw-package","Simplified packaging of Python modules (core backend) (mingw-w64)","","spdx:BSD-3-Clause","https://flit.pypa.io/","mingw-w64-i686-python","","","","","101.04 KiB","498.71 KiB","Mon Jan 26 05:37:45 2026"
"mingw32","mingw-w64-i686-python-fonttools","4.63.0-1","False","","any","mingw-package","Converts OpenType and TrueType fonts to and from XML (mingw-w64)","","spdx:MIT","https://fonttools.readthedocs.io/","mingw-w64-i686-python","","","","","2.98 MiB","21.56 MiB","Fri May 15 10:52:47 2026"
"mingw32","mingw-w64-i686-python-hatch-fancy-pypi-readme","25.1.0-4","False","","any","mingw-package","Fancy PyPI READMEs with Hatch (mingw-w64)","","spdx:MIT","https://github.com/hynek/hatch-fancy-pypi-readme","mingw-w64-i686-python;mingw-w64-i686-python-hatchling","","","","","57.29 KiB","157.98 KiB","Mon Jan 26 07:07:34 2026"
"mingw32","mingw-w64-i686-python-hatch-vcs","0.5.0-3","False","","any","mingw-package","Hatch plugin for versioning with your preferred VCS (mingw-w64)","","spdx:MIT","https://github.com/ofek/hatch-vcs","mingw-w64-i686-python-hatchling;mingw-w64-i686-python-setuptools-scm","","","","","13.28 KiB","38.77 KiB","Mon Jan 26 06:58:56 2026"
"mingw32","mingw-w64-i686-python-hatchling","1.31.0-1","False","","any","mingw-package","A modern project, package, and virtual env manager (backend) (mingw-w64)","","spdx:MIT","https://hatch.pypa.io/latest/","mingw-w64-i686-python;mingw-w64-i686-python-packaging;mingw-w64-i686-python-pathspec;mingw-w64-i686-python-pluggy;mingw-w64-i686-python-trove-classifiers","","","","","208.11 KiB","1217.36 KiB","Sun Jul 12 03:29:04 2026"
"mingw32","mingw-w64-i686-python-humanize","4.15.0-1","False","","any","mingw-package","Common humanization utilities for Python (mingw-w64)","","spdx:MIT","https://humanize.readthedocs.io/","mingw-w64-i686-python","","","","","79.93 KiB","518.47 KiB","Sun Aug  2 11:03:09 2026"
"mingw32","mingw-w64-i686-python-idna","3.18-1","False","","any","mingw-package","Internationalized Domain Names in Applications (mingw-w64)","","spdx:BSD-3-Clause","https://github.com/kjd/idna","mingw-w64-i686-python","","","","","124.65 KiB","749.99 KiB","Tue Jun  2 20:14:47 2026"
"mingw32","mingw-w64-i686-python-imagesize","2.0.0-1","False","","any","mingw-package","Get image size from headers (BMP/PNG/JPEG/JPEG2000/GIF/TIFF/SVG/Netpbm/WebP/AVIF/HEIC/HEIF) (mingw-w64)","","spdx:MIT","https://github.com/shibukawa/imagesize_py","mingw-w64-i686-python","","","","","27.13 KiB","121.71 KiB","Wed Mar  4 15:15:20 2026"
"mingw32","mingw-w64-i686-python-iniconfig","2.3.0-3","False","","any","mingw-package","brain-dead simple config-ini parsing (mingw-w64)","","MIT","https://github.com/pytest-dev/iniconfig","mingw-w64-i686-python","","","","","17.63 KiB","68.89 KiB","Mon Jan 26 07:01:37 2026"
