"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"clangarm64","mingw-w64-clang-aarch64-adobe-source-code-pro-fonts","2.042u+1.062i+1.026vf-1","False","","any","mingw-package","Monospaced font family for user interface and coding environments (mingw-w64)","","custom","https://adobe-fonts.github.io/source-code-pro/","","","","","","968.08 KiB","1992.57 KiB","Tue Apr 18 13:13:07 2023"
"clangarm64","mingw-w64-clang-aarch64-adol-c","2.7.2-7","False","","any","mingw-package","Automatic Differentiation of Algorithms written in C/C++ (mingw-w64)","","spdx:EPL-1.0","https://github.com/coin-or/ADOL-C","mingw-w64-clang-aarch64-gcc-libs;mingw-w64-clang-aarch64-omp","","","","","347.99 KiB","2152.32 KiB","Thu Nov  7 11:22:15 2024"
"clangarm64","mingw-w64-clang-aarch64-advancecomp","2.6-1","False","","any","mingw-package","Recompression utilities for .zip .png .mng and .gz files using the 7-zip algorithm (mingw-w64)","","spdx:GPL-3.0-or-later","http://www.advancemame.it/comp-readme","mingw-w64-clang-aarch64-gcc-libs;mingw-w64-clang-aarch64-zlib","","","","","282.38 KiB","1396.21 KiB","Wed Oct 18 02:48:54 2023"
"clangarm64","mingw-w64-clang-aarch64-adwaita-icon-theme","50.0-1","False","","any","mingw-package","GNOME standard icons (mingw-w64)","","spdx:LGPL-3.0-or-later;OR;CC-BY-SA-3.0","https://gitlab.gnome.org/GNOME/adwaita-icon-theme","mingw-w64-clang-aarch64-adwaita-icon-theme-legacy;mingw-w64-clang-aarch64-hicolor-icon-theme;mingw-w64-clang-aarch64-librsvg;mingw-w64-clang-aarch64-gtk-update-icon-cache","","","","","1789.89 KiB","5148.89 KiB","Tue Mar 17 16:45:26 2026"
"clangarm64","mingw-w64-clang-aarch64-adwaita-icon-theme-legacy","46.2-1","False","","any","mingw-package","Icon theme that provides fallback icons for old apps relying on global icon themes (mingw-w64)","","spdx:LGPL-3.0-or-later;OR;CC-BY-SA-3.0","https://gitlab.gnome.org/GNOME/adwaita-icon-theme-legacy","mingw-w64-clang-aarch64-hicolor-icon-theme;mingw-w64-clang-aarch64-gtk-update-icon-cache","","","","","2.05 MiB","2.11 MiB","Wed May 29 05:27:29 2024"
"clangarm64","mingw-w64-clang-aarch64-aegisub","3.4.1.r90.g18175e457-6","False","","any","mingw-package","Cross-platform advanced subtitle editor (mingw-w64)","","spdx:BSD-3-Clause","https://aegisub.org/","mingw-w64-clang-aarch64-boost-libs;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-ffms2;mingw-w64-clang-aarch64-fftw;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-hunspell;mingw-w64-clang-aarch64-icu;mingw-w64-clang-aarch64-libass;mingw-w64-clang-aarch64-libiconv;mingw-w64-clang-aarch64-openal;mingw-w64-clang-aarch64-portaudio;mingw-w64-clang-aarch64-uchardet;mingw-w64-clang-aarch64-wxwidgets3.2-common-libs;mingw-w64-clang-aarch64-wxwidgets3.2-msw-libs","","","","","3.72 MiB","20.35 MiB","Sat May  9 23:14:52 2026"
"clangarm64","mingw-w64-clang-aarch64-ag","2.2.0-5","False","","any","mingw-package","The Silver Searcher: An attempt to make something better than ack, which itself is better than grep (mingw-w64)","","spdx:Apache-2.0","https://geoff.greer.fm/ag","mingw-w64-clang-aarch64-pcre;mingw-w64-clang-aarch64-xz;mingw-w64-clang-aarch64-zlib;mingw-w64-clang-aarch64-libwinpthread","","","","","62.47 KiB","141.53 KiB","Sat May 31 08:40:59 2025"
"clangarm64","mingw-w64-clang-aarch64-age","1.3.1-1","False","","any","mingw-package","A simple, modern and secure file encryption tool (mingw-w64)","","spdx:BSD-3-Clause","https://github.com/FiloSottile/age","","","","","","6.68 MiB","16.51 MiB","Sun Dec 28 16:18:07 2025"
"clangarm64","mingw-w64-clang-aarch64-age-plugin-yubikey","0.5.0-1","False","","any","mingw-package","Yubikey plugin for age (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://github.com/str4d/age-plugin-yubikey","mingw-w64-clang-aarch64-cc-libs","mingw-w64-clang-aarch64-age","","","","1127.47 KiB","3630.55 KiB","Tue Dec 30 02:59:03 2025"
"clangarm64","mingw-w64-clang-aarch64-aichat","0.30.0-1","False","","any","mingw-package","All-in-one AI CLI tool featuring Chat-REPL, Shell Assistant, RAG, AI tools & agents (mingw-w64)","","spdx:MIT;OR;Apache-2.0","https://github.com/sigoden/aichat","mingw-w64-clang-aarch64-cc-libs","","","","","3.98 MiB","9.58 MiB","Wed Jul  9 16:12:01 2025"
