"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"msys","tio","3.9-1","False","","x86_64","msys-package","A simple TTY terminal I/O application","","spdx:GPL-2.0-or-later","https://tio.github.io/","libinih;lua;glib2","","","","","66.36 KiB","165.64 KiB","Sat Apr 26 00:08:51 2025"
"msys","tmate","2.4.0-5","False","","x86_64","msys-package","Instant Terminal Sharing http://tmate.io/","","ISC","http://tmate.io/","libevent;ncurses;libopenssl;libssh;zlib;msgpack-c","","","","","186.48 KiB","478.76 KiB","Wed Jan 29 02:12:58 2025"
"msys","tmux","3.7.b-1","False","","x86_64","msys-package","A terminal multiplexer","","spdx:ISC","https://tmux.github.io/","ncurses;libevent","","","","tmux-git","455.88 KiB","1098.21 KiB","Sat Jul 18 12:05:54 2026"
"msys","trash","1.1-1","False","","x86_64","msys-package","Moves files and directories into the Recycle Bin of the current user","","spdx:BSD-2-Clause","https://github.com/lhmouse/msys2-trash","","","","","","7.17 KiB","14.11 KiB","Fri Jul 24 11:48:59 2026"
"msys","tree","2.3.2-1","False","","x86_64","msys-package","A directory listing program displaying a depth indented list of files","","spdx:GPL-2.0-or-later","https://oldmanprogrammer.net/source.php?dir=projects/tree","","","","","","41.50 KiB","83.21 KiB","Sun Mar 29 09:56:47 2026"
"msys","txt2html","2.5201-2","False","","x86_64","msys-package","Convert plain text files to HTML","","GPL;PerlArtistic","https://txt2html.sourceforge.net/","perl>=5.10.0;perl-Getopt-ArgvFile","","","","","64.32 KiB","210.42 KiB","Sat Feb 11 11:51:12 2023"
"msys","txt2tags","3.9-3","False","","any","msys-package","A text formatting and conversion tool.","","spdx:GPL-2.0-or-later","https://www.txt2tags.org/","python","","","","","107.21 KiB","514.69 KiB","Fri Aug 16 07:22:57 2024"
"msys","tzcode","2026c-1","True","2026b-1","x86_64","msys-package","Sources for time zone and daylight saving time data","","spdx:LicenseRef-tz","https://www.iana.org/time-zones","coreutils;gawk;sed","","","","","262.48 KiB","1044.16 KiB","Wed Jul 15 01:36:23 2026"
"msys","u-boot-tools","2025.07-3","False","","x86_64","msys-package","U-Boot Tools","","GPL2","https://github.com/u-boot/u-boot","dtc;openssl","","","","","215.81 KiB","1691.28 KiB","Sun Sep 28 13:09:12 2025"
"msys","ucl","1.03-4","False","","x86_64","msys-package","Portable lossless data compression library written in ANSI C","","GPL","https://www.oberhumer.com/opensource/ucl/","","","","","","26.06 KiB","71.43 KiB","Wed Jan 29 02:16:58 2025"
"msys","ucl-devel","1.03-4","False","","x86_64","msys-package","ucl headers and libraries","development","GPL","https://www.oberhumer.com/opensource/ucl/","ucl=1.03","","","","","25.96 KiB","142.89 KiB","Wed Jan 29 02:16:58 2025"
"msys","unrar","7.2.7-1","False","","x86_64","msys-package","The RAR uncompression program","","spdx:LicenseRef-unRAR","https://www.rarlab.com/rar_add.htm","gcc-libs","","","","","169.90 KiB","365.95 KiB","Wed Jul  1 01:04:33 2026"
"msys","unzip","6.0-3","False","","x86_64","msys-package","Unpacks .zip archives such as those made by PKZIP","compression","custom","http://www.info-zip.org/","libbz2;bash","","","","","96.21 KiB","430.42 KiB","Sat Dec  9 14:53:51 2023"
