repository,name,version,installed,installed_version,architecture,classification,description,groups,licenses,project_url,required_dependencies,optional_dependencies,provides,conflicts,replaces,download_size,installed_size,build_date
msys,ack,3.9.0-1,False,,any,msys-package,"A Perl-based grep replacement, aimed at programmers with large trees of heterogeneous source code",perl-modules,GPL;PerlArtistic,https://beyondgrep.com/,perl-File-Next,,perl-ack=3.9.0,perl-ack,perl-ack,65076,200604,1770484301
msys,ansible,14.2.0-1,False,,any,msys-package,Official assortment of Ansible collections,,spdx:GPL-3.0-or-later,https://pypi.org/project/ansible/,python;ansible-core>=2.21.2,,,,,38805499,511423695,1784411793
msys,ansible-core,2.21.2-1,False,,any,msys-package,Radically simple IT automation platform,,spdx:GPL-3.0-or-later,https://pypi.org/project/ansible-core,python;python-yaml;python-jinja;python-packaging;python-cryptography;python-resolvelib;msys2-runtime-devel,sshpass: for ssh connections with password,python-ansible;ansible-base,,ansible-base,3612828,23561414,1784411677
msys,apr,1.7.6-2,False,,x86_64,msys-package,The Apache Portable Runtime,libraries,spdx:Apache-2.0,https://apr.apache.org/,libxcrypt;libuuid,,,,,80662,186658,1781345022
msys,apr-devel,1.7.6-2,False,,x86_64,msys-package,Libapr headers and libraries,development,spdx:Apache-2.0,https://apr.apache.org/,apr=1.7.6;libxcrypt-devel;libuuid-devel,,,,,284399,1600983,1781345022
msys,apr-util,1.6.3-2,False,,x86_64,msys-package,The Apache Portable Runtime,libraries,spdx:Apache-2.0,https://apr.apache.org/,apr;expat;libsqlite;libxcrypt,,,,,60213,132605,1697828442
msys,apr-util-devel,1.6.3-2,False,,x86_64,msys-package,Libapr-util headers and libraries,development,spdx:Apache-2.0,https://apr.apache.org/,apr-util=1.6.3;apr-devel;libexpat-devel;libsqlite-devel,,,,,142076,747600,1697828442
msys,asciidoc,10.2.1-2,False,,any,msys-package,"Text document format for short documents, articles, books and UNIX man pages.",,GPL,https://asciidoc.org/,python;libxslt;docbook-xsl,,,,,332095,1699002,1723810978
msys,asciidoctor,2.0.26-1,False,,any,msys-package,An implementation of AsciiDoc in Ruby,,spdx:MIT,https://asciidoctor.org,ruby,,,,,531791,1593515,1777219587
msys,aspell,0.60.8.2-1,False,,x86_64,msys-package,A Free and Open Source spell checker (libraries),libraries,LGPL,http://aspell.net/,gcc-libs;gettext;libiconv;ncurses,,,,,667011,3327455,1769946053
msys,aspell-de,20161207.7.0-1,False,,x86_64,msys-package,German dictionary for aspell,,GPL-2+,http://aspell.net/,aspell,,,,,795437,2123515,1718557829
msys,aspell-devel,0.60.8.2-1,False,,x86_64,msys-package,Aspell headers and libraries (development),development,LGPL,http://aspell.net/,aspell=0.60.8.2;gettext-devel;libiconv-devel;ncurses-devel,,,,,374760,2473473,1769946053
msys,aspell6-en,2026.02.25-1,False,,x86_64,msys-package,English dictionary for aspell,,custom,http://aspell.net/,aspell>=0.60,,aspell-en,,,1243889,4223948,1772569985
msys,atool,0.39.0-3,False,,any,msys-package,A script for managing file archives of various types,,GPL3,https://www.nongnu.org/atool/,file;perl,"bzip2: for using atool with bzip2 compressed archives;cpio: for using atool with cpio archives;gzip: for using atool with gzip compressed archives;lha: for using atool with lha, lharc and similar archives;xz: for using atool with lzma compressed archives;lzop: for using atool with lzop compressed archives;p7zip: for using atool with 7z archives;tar: for using atool with tar archives;unace: for using atool with ace archives;zip: for using atool for creating zip archives;unzip: for using atool for unpacking archives",,,,37299,636491,1769949745
msys,autoconf-archive,2024.10.16-1,False,,any,msys-package,Autoconf Macro Archive,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/autoconf-archive,,,gnome-common,gnome-common,gnome-common,562895,2432352,1761713361
msys,autoconf-wrapper,20260320-1,False,,any,msys-package,Wrapper scripts for autoconf commands,,spdx:GPL-2.0-only,https://gitweb.gentoo.org/proj/autotools-wrappers.git/,bash;sed;autoconf2.73;autoconf2.72;autoconf2.71;autoconf2.69;autoconf2.13,,autoconf,autoconf,autoconf,5003,40334,1774074236
msys,autoconf2.13,2.13-6,False,,any,msys-package,A GNU tool for automatically configuring source code,,GPL2;GPL3;custom,https://www.gnu.org/software/autoconf,awk;m4;diffutils;bash;perl,,,,,140650,608453,1679303422
msys,autoconf2.69,2.69-4,False,,any,msys-package,A GNU tool for automatically configuring source code,,spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0,https://www.gnu.org/software/autoconf,awk;m4;diffutils;bash;perl,,,,,291433,1795142,1694624876
msys,autoconf2.71,2.71-4,False,,any,msys-package,A GNU tool for automatically configuring source code,,spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0,https://www.gnu.org/software/autoconf,awk;m4;diffutils;bash;perl;sed,,,,,335194,2002718,1730395170
msys,autoconf2.72,2.72-4,False,,any,msys-package,A GNU tool for automatically configuring source code,,spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0,https://www.gnu.org/software/autoconf,awk;m4;diffutils;bash;perl;sed,,,,,339599,2022167,1774074172
msys,autoconf2.73,2.73-1,False,,any,msys-package,A GNU tool for automatically configuring source code,,spdx:GPL-2.0-or-later AND GPL-3.0-or-later AND Autoconf-exception-3.0,https://www.gnu.org/software/autoconf,awk;m4;diffutils;bash;perl;sed,,,,,747391,2452705,1774074203
msys,autogen,5.18.16-6,False,,x86_64,msys-package,A tool designed to simplify the creation and maintenance of programs that contain large amounts of repetitious text,,GPL3,https://autogen.sourceforge.io/,gcc-libs;gmp;libxcrypt;libffi;libgc;libguile;libxml2,,,,,663815,1499594,1754048131
msys,automake-wrapper,20260320-1,False,,any,msys-package,Wrapper scripts for automake commands,,spdx:GPL-2.0-only,https://gitweb.gentoo.org/proj/autotools-wrappers.git/,bash;gawk;automake1.11;automake1.12;automake1.13;automake1.14;automake1.15;automake1.16;automake1.17;automake1.18,,automake,automake,,4474,9318,1774074236
msys,automake1.11,1.11.6-6,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,501977,1509016,1641374816
msys,automake1.12,1.12.6-6,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,515182,1505491,1641374951
msys,automake1.13,1.13.4-7,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,513498,1497266,1641375035
msys,automake1.14,1.14.1-6,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,515193,1504833,1641374798
msys,automake1.15,1.15.1-4,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,525733,1552982,1641374949
msys,automake1.16,1.16.5-1,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,GPL,https://www.gnu.org/software/automake,perl;bash,,,,,538941,1563665,1650319071
msys,automake1.17,1.17-1,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,spdx:GPL-2.0-or-later,https://www.gnu.org/software/automake,bash;perl,,,,,547861,1602621,1722102304
msys,automake1.18,1.18.1-1,False,,any,msys-package,A GNU tool for automatically creating Makefiles,,spdx:GPL-2.0-or-later,https://www.gnu.org/software/automake,bash;perl,,,,,556123,1626265,1754335128
msys,autotools,2022.01.16-2,False,,any,msys-package,A meta package for the GNU autotools build system,,GPL,https://www.gnu.org/software/automake/manual/html_node/Autotools-Introduction.html,autoconf-wrapper;automake-wrapper;gettext;libtool;make;pkgconf,,,,,2554,0,1652606884
msys,axel,2.17.14-1,False,,x86_64,msys-package,Light command line download accelerator for Linux and Unix,,GPL,https://github.com/axel-download-accelerator/axel,openssl;gettext,,,,,31011,61232,1713247682
msys,base,2022.06-1,False,,any,msys-package,Minimal package set to define a basic MSYS2 installation,,GPL,https://www.msys2.org,bash;bash-completion;bsdtar;bzip2;coreutils;curl;dash;file;filesystem;findutils;gawk;getent;grep;gzip;inetutils;info;less;mintty;msys2-keyring;msys2-launcher;msys2-runtime;nano;pacman;pacman-contrib;pacman-mirrors;rebase;sed;tar;time;tzcode;util-linux;wget;which;zstd,,,,,2540,0,1655475547
msys,base-devel,2024.11-1,False,,any,msys-package,Minimal package set for building packages with makepkg,,GPL,https://www.msys2.org,base;binutils;bison;diffstat;diffutils;dos2unix;file;flex;gawk;gettext;grep;texinfo;texinfo-tex;make;pacman;patch;sed;tar,,,,,1875,0,1731568015
msys,bash,5.3.015-1,False,,x86_64,system-package,The GNU Bourne Again shell,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/bash/bash.html,,,sh,,,2582400,12836835,1781078566
msys,bash-completion,2.18.0-1,False,,any,msys-package,Programmable completion for the bash shell,,spdx:GPL-2.0-only,https://github.com/scop/bash-completion,bash,,,,,234160,2973926,1783409599
msys,bash-devel,5.3.015-1,False,,x86_64,msys-package,Bash headers and libraries,development,spdx:GPL-3.0-or-later,https://www.gnu.org/software/bash/bash.html,,,,,,156240,2124687,1781078566
msys,bash-preexec,0.6.0-1,False,,any,msys-package,preexec and precmd functions for Bash just like Zsh,,spdx:MIT,https://github.com/rcaloras/bash-preexec,,,,,,7547,15383,1771017453
msys,bc,1.08.2-1,False,,x86_64,msys-package,An arbitrary precision calculator language,,GPL,https://www.gnu.org/software/bc,libreadline;ncurses,,,,,89628,168299,1748380196
msys,binutils,2.47-1,False,,x86_64,msys-package,A set of programs to assemble and manipulate binary and object files,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/binutils/,libiconv;libintl;zlib;zstd,,,,,6241011,45597191,1785098043
msys,bison,3.8.2-5,False,,x86_64,msys-package,The GNU general-purpose parser generator,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/bison/bison.html,m4;sh;libiconv;libintl,,,,,795844,2667016,1689931907
msys,bisonc++,6.04.04-3,False,,x86_64,msys-package,C++ parser generator,,GPL,https://fbb-git.gitlab.io/bisoncpp/,libbobcat,,,,,167344,562982,1694805544
msys,breezy,3.3.22-1,False,,x86_64,msys-package,A decentralized revision control system with support for Bazaar and Git file formats,VCS,GPL2,https://www.breezy-vcs.org/,python-configobj;python-fastimport;python-dulwich;python-patiencediff;python-merge3;python-fastbencode,,bzr,bzr,bzr,8079516,61303509,1778726665
msys,brotli,1.2.0-1,False,,x86_64,msys-package,Brotli compression library,,MIT,https://github.com/google/brotli,gcc-libs,,,,,381349,1008332,1762399760
msys,brotli-devel,1.2.0-1,False,,x86_64,msys-package,Brotli compression library,,MIT,https://github.com/google/brotli,brotli,,,,,406639,1195112,1762399760
msys,brotli-testdata,1.2.0-1,False,,x86_64,msys-package,Brotli compression library,,MIT,https://github.com/google/brotli,,,,,,3536,1380,1762399760
msys,bsdcpio,3.8.8-1,False,,x86_64,msys-package,Multi-format archive and compression library,libraries,spdx:BSD-2-Clause,https://libarchive.org/,gcc-libs;libbz2;libiconv;libexpat;liblzma;liblz4;libopenssl;libzstd;zlib,,,,,336276,788749,1782374872
msys,bsdtar,3.8.8-1,False,,x86_64,msys-package,Multi-format archive and compression library,libraries,spdx:BSD-2-Clause,https://libarchive.org/,gcc-libs;libbz2;libiconv;libexpat;liblzma;liblz4;libopenssl;libzstd;zlib,,,,,375658,1010953,1782374872
msys,btyacc,20230521-1,False,,x86_64,msys-package,btyacc - an LALR(1) parser generator with support for backtracking,,Public Domain,https://invisible-island.net/byacc,,,,,,72374,168751,1689932224
msys,busybox,1.36.1-1,False,,x86_64,msys-package,BusyBox: The Swiss Army Knife of Embedded Linux,,GPL2,https://busybox.net/,,,,,,449761,756394,1755452804
msys,bzip2,1.0.8-4,False,,x86_64,msys-package,A high-quality data compression program,compression,custom,http://www.bzip.org,libbz2,,,,,58549,313991,1656228447
msys,ca-certificates,20250419-1,False,,any,msys-package,Common CA certificates,,MPL;GPL,https://www.mozilla.org/en-US/about/governance/policies/security-group/certs/,bash;openssl;findutils;coreutils;sed;p11-kit,,,,,396072,1075692,1753089154
msys,cargo-c,0.10.23-1,False,,x86_64,msys-package,A cargo subcommand to build and install C-ABI compatibile dynamic and static libraries,,spdx:MIT,https://github.com/lu-zero/cargo-c/,rust;libsqlite;libssh2;libgit2;libcurl;openssl-devel,,,,,7988325,57616941,1780507809
msys,cargo-edit,0.13.10-1,False,,x86_64,msys-package,A utility for managing cargo dependencies from the command line,,spdx:MIT,https://github.com/killercup/cargo-edit,rust,,,,,2223110,8058644,1776810507
msys,ccache,4.13.2-1,False,,x86_64,msys-package,A compiler cache (mingw-w64),,spdx:GPL-3.0-or-later,https://ccache.dev/,gcc-libs;zlib;libzstd;fmt;doctest;libxxhash;libblake3,,,,ccache-git,665993,1844185,1775016748
msys,cdecl,18.7.2-1,False,,x86_64,msys-package,"Composing and deciphering C (or C++) declarations or casts, aka 'gibberish.'",,spdx:GPL-3.0-or-later,https://github.com/paul-j-lucas/cdecl,ncurses;libreadline,,,,,230034,1169483,1779571372
msys,cflow,1.8-1,False,,x86_64,msys-package,C function call hierarchy analyzer,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/cflow/,libintl;libiconv,,,,,136960,386139,1754371731
msys,cgdb,0.8.0-2,False,,x86_64,msys-package,Curses-based interface to the GNU Debugger,,spdx:GPL-2.0-or-later,https://cgdb.github.io/,libreadline;ncurses;gdb,,,,,185132,452560,1694798459
msys,cjson,1.7.19-1,False,,x86_64,msys-package,Ultralightweight JSON parser in ANSI C,,spdx:MIT,https://github.com/DaveGamble/cJSON,,,,,,32306,151257,1770455549
msys,clang,21.1.8-2,False,,x86_64,msys-package,C language family frontend for LLVM,,spdx:Apache-2.0 WITH LLVM-exception,https://clang.llvm.org/,gcc;llvm-libs=21.1.8,compiler-rt: for -rtlib=compiler-rt;llvm=21.1.8,,,,48972008,366579057,1784256701
msys,clang-analyzer,21.1.8-2,False,,x86_64,msys-package,A source code analysis framework,,spdx:Apache-2.0 WITH LLVM-exception,https://clang-analyzer.llvm.org/,clang=21.1.8;python,,,,,121060,572725,1784256701
msys,cloc,2.08-1,False,,any,msys-package,Count lines of code,,GPL,https://github.com/AlDanial/cloc,perl;perl-Algorithm-Diff;perl-Regexp-Common;perl-Parallel-ForkManager,,,,,117782,716199,1769344155
msys,cmake,4.4.0-1,False,,x86_64,msys-package,A cross-platform open-source make system,,spdx:BSD-3-Clause,https://www.cmake.org/,gcc-libs;jsoncpp;libcurl;libexpat;libarchive;librhash;libutil-linux;libuv;ncurses;pkgconf;zlib;cppdap,,,,,9722447,63466189,1783891085
msys,cmake-bootstrap,4.4.0-1,False,,x86_64,msys-package,A cross-platform open-source make system,,spdx:BSD-3-Clause,https://www.cmake.org/,gcc-libs,,cmake=4.4.0,cmake;cmake-emacs;cmake-vim,,10573319,63579456,1783892097
msys,cmake-emacs,4.4.0-1,False,,x86_64,msys-package,A cross-platform open-source make system (Emacs mode),,spdx:BSD-3-Clause,https://www.cmake.org/,cmake=4.4.0;emacs,,,,,10876,35154,1783891085
msys,cmake-vim,4.4.0-1,False,,x86_64,msys-package,A cross-platform open-source make system (vim mode),,spdx:BSD-3-Clause,https://www.cmake.org/,cmake=4.4.0;vim,,,,,25880,187994,1783891085
msys,cmatrix,2.0-1,False,,x86_64,msys-package,A curses-based scrolling 'Matrix'-like screen,,spdx:GPL-3.0-or-later,http://www.asty.org/cmatrix/,ncurses,,,,,25782,65096,1680847433
msys,cocom,0.996-5,False,,x86_64,msys-package,Toolset for creation of compilers and interpreters,,custom,https://cocom.sourceforge.io/,gmp,,,,,693685,3488076,1776754236
msys,colordiff,1.0.22-1,False,,any,msys-package,Diff wrapper with pretty syntax highlighting,,spdx:GPL-2.0-or-later,https://www.colordiff.org/,diffutils;perl,,,,,18939,46418,1777843255
msys,colormake,r8.9c1d2e6-2,False,,any,msys-package,Colorized build output,,BSD,https://github.com/renatosilva/colormake,make,,colormake-git=r8.9c1d2e6,colormake-git,colormake-git,4167,2985,1766337544
msys,compiler-rt,21.1.8-2,False,,x86_64,msys-package,Runtime libraries for Clang and LLVM,,spdx:Apache-2.0 WITH LLVM-exception,https://compiler-rt.llvm.org/,gcc-libs,,,,,116308,921694,1784256701
msys,coreutils,8.32-5,False,,x86_64,msys-package,"The basic file, shell and text manipulation utilities of the GNU operating system",,GPL3,https://www.gnu.org/software/coreutils,gmp;libiconv;libintl,,,,,2755209,27032364,1668532067
msys,cpio,2.15-1,False,,x86_64,msys-package,cpio - copy files to/from archives,,GPLv3,https://www.gnu.org/software/cpio/,libintl,,,,,243429,1032850,1705478597
msys,cppdap,1.58.0a-3,False,,x86_64,msys-package,C++ library for the Debug Adapter Protocol,,spdx:Apache-2.0,https://github.com/google/cppdap,jsoncpp;gcc-libs,,,,,469063,5502933,1695200189
msys,crosstool-ng,1.27.0-1,False,,x86_64,msys-package,A cross-platform open-source toolchain system,,spdx:MIT,http://www.crosstool-ng.org/,ncurses;libintl,,,,,1130967,9342099,1749368831
msys,cscope,15.9-3,False,,x86_64,msys-package,A tool for browsing source code,,BSD,https://cscope.sourceforge.io/,ncurses,,,,,151092,681424,1780524481
msys,ctags,6.2.1-3,False,,x86_64,msys-package,Generate tag files for source code,,spdx:GPL-2.0-or-later,https://ctags.io/,libiconv;libpcre2_8;jansson;libxml2;libyaml,,,,,781716,3749948,1779702009
msys,curl,8.21.0-1,False,,x86_64,msys-package,Multi-protocol file transfer utility,,spdx:MIT,https://curl.se/,ca-certificates;libcurl;libnghttp3;libngtcp2;libunistring;libnghttp2;libpsl;openssl;zlib,,wcurl,wcurl,wcurl,927514,1039482,1782285854
msys,cvs,1.11.23-5,False,,x86_64,msys-package,Concurrent Versions System - a source control system,,GPL,http://cvs.nongnu.org/,heimdal;zlib;libxcrypt;libopenssl,,,,,546659,1075182,1689287639
msys,cygnative,r9.2cbf760-2,False,,x86_64,msys-package,A wrapper for cygwin programs which call native Win32 programs with stdin and/or stdout handle redirected,,MIT,https://github.com/davidecolombo/cygnative,,,,,,6944,14037,1650832766
msys,cygrunsrv,1.65-1,False,,x86_64,msys-package,cygrunsrv is a windows services tool,,spdx:GPL-3.0-or-later,https://cygwin.org/,,,,,,60822,156488,1779964427
msys,cygutils,1.4.17.4-1,False,,x86_64,msys-package,cygutils is a collection of simple utilities,,spdx:GPL-3.0-or-later,https://cygwin.org/,gcc-libs;popt;libiconv;libintl,,winln,winln,winln,258492,992404,1745536916
msys,cyrus-sasl,2.1.28-5,False,,x86_64,msys-package,Cyrus saslauthd SASL authentication daemon,sys-utils,custom,https://www.cyrusimap.org/sasl/,libsasl=2.1.28,,,,,33810,79208,1715207429
msys,cython,3.2.9-1,False,,x86_64,msys-package,C-Extensions for Python,,spdx:Apache-2.0,https://cython.org/,python,,,cython0,,3670797,19034619,1785103336
msys,dash,0.5.13.4-1,False,,x86_64,msys-package,A POSIX compliant shell that aims to be as small as possible,,BSD,http://gondor.apana.org.au/~herbert/dash/,grep;sed;filesystem,,,,,83158,282199,1778859867
msys,db,6.2.32-6,False,,x86_64,msys-package,The Berkeley DB embedded database system,Database,spdx:AGPL-3.0-or-later,https://www.oracle.com/technetwork/database/database-technologies/berkeleydb/overview/index.html,libdb=6.2.32,,,,,49971,267776,1779300758
msys,db-docs,6.2.32-6,False,,x86_64,msys-package,BerkleyDB documentation,,spdx:AGPL-3.0-or-later,https://www.oracle.com/technetwork/database/database-technologies/berkeleydb/overview/index.html,sh,,,,,18046300,91178956,1779300758
msys,dejagnu,1.6.3-2,False,,any,msys-package,Framework for testing other programs,,GPL,https://www.gnu.org/software/dejagnu/,expect,,,,,181234,625475,1767007556
msys,dialog,1.3_20260721-1,False,,x86_64,msys-package,A tool to display dialog boxes from shell scripts,,spdx:LGPL-2.1-or-later,https://invisible-island.net/dialog/,ncurses;libintl,,,,,247301,827740,1785103548
msys,diffstat,1.69-1,False,,x86_64,msys-package,Display a histogram of diff changes,,spdx:MIT,https://invisible-island.net/diffstat,,,,,,29963,56555,1776296994
msys,diffutils,3.12-1,False,,x86_64,msys-package,Utility programs used for creating patch files,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/diffutils,sh;libiconv;libintl,,,,,394515,1746735,1744876032
msys,docbook-dsssl,1.79-2,False,,any,msys-package,DSSSL Stylesheets for DocBook,,custom,https://docbook.sourceforge.io/,sgml-common;perl,,,,,226661,4558236,1678136270
msys,docbook-mathml,1.1CR1-3,False,,any,msys-package,MathML XML scheme,,MIT,https://www.oasis-open.org/docbook/,libxml2,,,,,3692,4532,1769128451
msys,docbook-sgml,4.5-3,False,,any,msys-package,Document type definitions for verification of SGML data files against the DocBook rule set.,,MIT,https://archive.docbook.org/sgml/,sgml-common,,,,,53505,371299,1769128428
msys,docbook-sgml31,3.1-3,False,,any,msys-package,Legacy docbook-sgml,,MIT,https://archive.docbook.org/sgml/,sgml-common,,,,,41390,289384,1769128403
msys,docbook-xml,4.5-6,False,,any,msys-package,A widely used XML scheme for writing documentation and help,,MIT,https://www.oasis-open.org/docbook/,libxml2,,,,,88417,2058735,1769193937
msys,docbook-xsl,1.79.2-3,False,,any,msys-package,XML stylesheets for Docbook-xml transformations,,custom,https://docbook.sourceforge.io/,libxml2;libxslt;docbook-xml,,,,,694089,13763098,1643559640
msys,docbook-xsl-ns,1.79.2-2,False,,any,msys-package,XML stylesheets with namespaces for Docbook-xml transformations,,custom,https://github.com/docbook/xslt10-stylesheets,libxml2;libxslt,,,,,20965134,50237900,1643559614
msys,doctest,2.4.12-1,False,,any,msys-package,The lightest feature rich C++ single header testing framework,,spdx:MIT,https://github.com/onqtam/doctest,,,,,,65121,362938,1761713436
msys,docx2txt,1.4-2,False,,x86_64,msys-package,docx2txt is a perl based command line utility to convert Microsoft Office(Tm) Docx documents to equivalent Text documents,,GPL3+,http://docx2txt.sourceforge.net/,perl;unzip,,,,,11327,26679,1678136317
msys,dos2unix,7.5.6-1,False,,x86_64,msys-package,Text file format converter,,spdx:BSD-2-Clause,https://waterlander.net/dos2unix/,libintl,,,hd2u,,458072,2845291,1780351649
msys,dosfstools,4.2-1,False,,x86_64,msys-package,DOS filesystem utilities,,GPL2,https://github.com/dosfstools/dosfstools,libiconv;libiconv-devel,,,,,829202,11046374,1618476288
msys,doxygen,1.14.0-1,False,,x86_64,msys-package,"A documentation system for C++, C, Java, IDL and PHP",,spdx:GPL-2.0-only,http://www.doxygen.org/,gcc-libs;libsqlite;libiconv,,,,,5672395,22246920,1748196304
msys,dtc,1.7.2-1,False,,x86_64,msys-package,Device Tree Compiler,,GPL2,https://git.kernel.org/pub/scm/utils/dtc/dtc/git,libyaml,,,,,144145,647064,1734422563
msys,ed,1.22.4-1,False,,x86_64,msys-package,A POSIX-compliant line-oriented text editor,,GPL,https://www.gnu.org/software/ed/ed.html,sh,,,,,52694,80999,1767524559
msys,editorconfig-vim,1.2.1-1,False,,any,msys-package,EditorConfig plugin for Vim - editorconfig.org,vim-plugins,spdx:BSD-2-Clause AND PSF-2.0,https://github.com/editorconfig/editorconfig-vim,vim,,,,,20057,76493,1759093897
msys,efitools,1.9.2-1,False,,x86_64,msys-package,Tools for manipulating EFI secure variables,,GPL2,https://git.kernel.org/pub/scm/linux/kernel/git/jejb/efitools.git,openssl;libuuid;gnu-efi-devel,,,,,60053,237914,1777217128
msys,elinks,0.19.1-2,False,,x86_64,msys-package,Full-Featured Text WWW Browser (net-utils),net-utils,GPL,https://github.com/rkd77/elinks,libbz2;libexpat;libgcrypt;libgnutls;libiconv;libidn;liblzma;libtre;libzstd;libintl;perl;python3;zlib,,elinks-git,elinks-git,elinks-git,875676,2967608,1775161375
msys,emacs,30.2-1,False,,x86_64,msys-package,"The extensible, customizable, self-documenting, real-time display editor (msys2)",editors,GPL3,https://www.gnu.org/software/emacs/,ncurses;zlib;libxml2;libiconv;libgnutls;glib2;libhogweed,,,,,41748646,209678116,1755442924
msys,enscript,1.6.6-2,False,,x86_64,msys-package,Convert ASCII files to PostScript suitable for printing,,sdpx:GPL-3.0-or-later,https://www.gnu.org/software/enscript/,perl;libintl;libiconv,cygutils: Send the output to a physical printer instead of stdout.,,,,366570,1824112,1741217472
msys,etc-update,3.0.68-1,False,,any,msys-package,CLI to interactively merge .pacnew configuration files,,GPL,https://wiki.gentoo.org/wiki/Handbook:X86/Portage/Tools#etc-update,bash;diffutils,dialog: for the menu mode (not automode),,,,10718,25706,1754335175
msys,expat,2.8.2-1,False,,x86_64,msys-package,An XML parser library,,spdx:MIT,https://libexpat.github.io/,,,,,,50081,146177,1782463002
msys,expect,5.45.4-6,False,,x86_64,msys-package,A tool for automating interactive applications,,custom,https://www.nist.gov/el/msid/expect.cfm,tcl,,,,,180469,378507,1738512594
msys,fcode-utils,1.0.3-1,False,,x86_64,msys-package,The OpenBIOS FCODE suite,,GPL2,https://www.openbios.org/,,,,,,57098,183808,1669921982
msys,fido2-tools,1.17.0-1,False,,x86_64,msys-package,FIDO2 command line tools to access and configure a FIDO2 compliant authentication device,,BSD-2-Clause,https://developers.yubico.com/libfido2/,libfido2=1.17.0,,,,,47526,158693,1776468643
msys,file,5.48-1,False,,x86_64,msys-package,File type identification utility,,custom,https://www.darwinsys.com/file/,gcc-libs;zlib;libbz2;liblzma;libzstd,,,,,468042,11147703,1781095106
msys,filesystem,2026.03.06-1,False,,x86_64,system-package,Base filesystem,,spdx:BSD-3-Clause,https://github.com/msys2/MSYS2-packages/tree/master/filesystem,,,msys2-base,,msys2-base,94696,248435,1772810751
msys,findutils,4.10.0-3,False,,x86_64,msys-package,GNU utilities to locate files,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/findutils,libiconv;libintl,,,,,563490,2241966,1782377493
msys,fish,4.8.1-1,False,,x86_64,msys-package,Smart and user friendly shell intended mostly for interactive use,,spdx:GPL-2.0-only,https://fishshell.com/,gcc-libs;libpcre2_32;libpcre2_8;man-db,python: for manual page completion parser and web configuration tool,,,,3629005,17984644,1784097450
msys,fisher,4.4.8-1,False,,any,msys-package,A package manager for the fish shell,,spdx:MIT,https://github.com/jorgebucaran/fisher,fish;curl,,,,,5566,13864,1769330269
msys,flex,2.6.4-4,False,,x86_64,msys-package,A tool for generating text-scanning programs,,custom,https://github.com/westes/flex,m4;sh;libiconv;libintl,,,,,310795,1601833,1738542332
msys,flexc++,2.15.00-1,False,,x86_64,msys-package,C++ scanner generator,,GPL,https://fbb-git.gitlab.io/flexcpp/,libbobcat>=4.01.00,,,,,652784,1406559,1712511885
msys,fmt,12.1.0-1,False,,x86_64,msys-package,Open-source formatting library for C++,,spdx:MIT,https://fmt.dev,gcc-libs,,,,,193272,866059,1761954445
msys,fzy,1.1-1,False,,x86_64,msys-package,A better fuzzy finder,,spdx:MIT,https://github.com/jhawthorn/fzy,,,,,,16350,39523,1753423937
msys,gawk,5.4.1-1,False,,x86_64,msys-package,GNU version of awk,,spdx:GPL-3.0-or-later,https://www.gnu.org/software/gawk/,sh;mpfr;libintl;libreadline,,awk,,,1519178,5364978,1783806833
msys,gcc,15.3.0-1,False,,x86_64,msys-package,The GNU Compiler Collection - C and C++ frontends,,spdx:GPL-3.0-or-later AND GPL-2.0-or-later AND LGPL-2.1-or-later AND LGPL-3.0-or-later AND GCC-exception-3.1 AND GFDL-1.3-or-later,https://gcc.gnu.org/,gcc-libs=15.3.0-1;binutils;gmp;isl;libiconv;libintl;mpc;mpfr;zlib;msys2-runtime-devel;msys2-w32api-headers;msys2-w32api-runtime;windows-default-manifest,,msys2-devel,gcc-fortran<=11.3.0-4,,53961737,207695037,1781264161
msys,gcc-libs,15.3.0-1,False,,x86_64,msys-package,Runtime libraries shipped by GCC,,spdx:GPL-3.0-or-later AND GPL-2.0-or-later AND LGPL-2.1-or-later AND LGPL-3.0-or-later AND GCC-exception-3.1 AND GFDL-1.3-or-later,https://gcc.gnu.org/,,,,,,1082211,3251304,1781264161
