source_repository,source_package,relationship,target_package,constraint
clangarm64,mingw-w64-clang-aarch64-libgedit-gfls,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgedit-gfls-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgedit-gtksourceview,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgedit-tepl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgedit-tepl-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgee,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgeotiff,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgig,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgit2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgit2-glib,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgit2-glib-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgit2-winhttp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgme,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgnurx,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgoom2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgovirt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgpg-error,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgphoto2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgridxc,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libgsf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libguess,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgusb,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgweather,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libgxps,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libhandy,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libhandy-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libharu,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libheif,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libhomfly,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libical,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libiconv,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libicsneo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libid3tag,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libidl2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libidn,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libidn2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libieee1284,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libiff,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libiio,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libilbc,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libilbm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libimobiledevice,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libimobiledevice-glue,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libinih,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libint2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libint2,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libipt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libiptcdata,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libirecovery,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libjaylink,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libjpeg-turbo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libjxl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libkexiv2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libkml,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libkqueue,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libksba,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblangtag,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblas,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblastfm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblc3,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblcf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liblqr,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libltdl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libluv,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmad,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmangle,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmariadbclient,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmatroska,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmatroska,build-depends-on,mingw-w64-clang-aarch64-pkg-config,
clangarm64,mingw-w64-clang-aarch64-libmaxminddb,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmbd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmbd,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libmd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmediainfo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmem,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmfx,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmicrodns,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmicrodns,build-depends-on,mingw-w64-clang-aarch64-pkg-config,
clangarm64,mingw-w64-clang-aarch64-libmicrohttpd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmikmod,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmimic,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libminpack,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libmng,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmodbus,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmodplug,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmongocrypt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmongoose,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmongoose-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmowgli,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmpack,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmpcdec,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmpeg2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmspack,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmspub,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmsym,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmupdf,build-depends-on,mingw-w64-clang-aarch64-gcc,
clangarm64,mingw-w64-clang-aarch64-libmwaw,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmypaint,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libmysofa,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnatpmp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnegf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnegf,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libnegf,build-depends-on,mingw-w64-clang-aarch64-omp,
clangarm64,mingw-w64-clang-aarch64-libnfs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnice,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnotify,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnova,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnpupnp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libntlm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libnumbertext,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liboauth,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libodfgen,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libogg,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libomemo-c,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libopenmpt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libopenmpt-modplug,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libopusenc,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liboqs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-liborigin,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libosmpbf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libosmscout,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libotr,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libp11,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpagemaker,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpanel,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpanel-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpaper,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpcap,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpeas,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpeas-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpeas2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpeas2-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libplacebo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libplacebo-demos,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libplist,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpng,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpqxx,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libprojectm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libproxy,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpsl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libpsml,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libpst,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libqalculate,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libqxp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libraqm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librasterlite2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libraw,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librclone,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librdata,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librdkafka,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libreplaygain,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libresidfp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libresprite,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libressl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librest,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librevenge,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librime,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librist,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librsvg,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librsvg-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librsync,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-librttopo,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsamplerate,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsass,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsbml,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsbsms,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsecret,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libserdes,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libserialport,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libshout,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libshumate,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libshumate-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsidplayfp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsigc++,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsigc++-3.0,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsignal-protocol-c,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libslirp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsmi,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsndfile,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsodium,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsoundio,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsoup3,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsoup3-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsoxr,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspatialaudio,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspatialite,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspectre,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspelling,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspiro,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libspng,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsquish,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsrtp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libssh,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libssh2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libssh2-wincng,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libstaroffice,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libstemmer,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsynctex,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libsystre,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtasn1,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtermkey,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libthai,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libthai-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtheora,build-depends-on,mingw-w64-clang-aarch64-SDL,
clangarm64,mingw-w64-clang-aarch64-libtheora,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtiff,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtiff-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtimidity,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtomcrypt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtommath,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtool,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtorrent-rasterbar,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtre,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libtree-sitter,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libu2f-emu,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libuhd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libultrahdr,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libunibreak,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libunifex,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libuninameslist,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libunistring,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libusb,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libusb-compat,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libusb-win32,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libusbmuxd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libutf8proc,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libutp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libuv,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libva,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libva-utils,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvips,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvips,build-depends-on,mingw-w64-clang-aarch64-omp,
clangarm64,mingw-w64-clang-aarch64-libvirt,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvirt-glib,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvisio,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvmime,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvncserver,build-depends-on,mingw-w64-clang-aarch64-SDL2,
clangarm64,mingw-w64-clang-aarch64-libvncserver,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvoikko,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvorbis,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvpl,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvpx,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libvterm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwebm,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwebp,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwebsockets,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwinpthread,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwmf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwpd,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwpg,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libwps,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libx264,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxc,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxc,build-depends-on,mingw-w64-clang-aarch64-fc,
clangarm64,mingw-w64-clang-aarch64-libxisf,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxlsxwriter,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxml++,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxml++-5.0,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxml++2.6,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxml2,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxml2-docs,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxmlb,build-depends-on,mingw-w64-clang-aarch64-cc,
clangarm64,mingw-w64-clang-aarch64-libxmp,build-depends-on,mingw-w64-clang-aarch64-cc,
